merchant_id,account_name,account_type,sector,mcc,account_owner,account_status,activated_date,country,referral_source,mcc_code,converted,activate_year,activate_month
170630,Mixsolo Enterprises Limited,Bar / Lounge,Hospitality,5812- Eating Place & Restaurant,Jonathan Mwai,Finalized,2025-09-04,Kenya,Employee Referral,5812.0,1,2025.0,9.0
170675,STARS AND SAVANNAH LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Palme Paiton Katemana,Activated,2025-09-05,Tanzania,Self Search,7011.0,1,2025.0,9.0
170861,SPA LEW LIMITED,General Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Violet Ogetange,Activated,2025-09-08,Kenya,Bank Referral,5399.0,1,2025.0,9.0
170662,Inagib Investments Limited,Catering,Hospitality,5812- Eating Place & Restaurant,Anthony Ngunyi,Activated,2025-09-09,Kenya,Self Search,5812.0,1,2025.0,9.0
167725,Luciah Luxe,"Fashion, Clothes & Accessories",Retail,5691- Men and Women Clothing Stores,Peter Robinson,Finalized,2025-09-03,Kenya,Bank Referral,5691.0,1,2025.0,9.0
172638,FASTQASH AGENCIES,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Violet Ogetange,Activated,2025-09-23,Kenya,Chat,5399.0,1,2025.0,9.0
159467,AGHAZ TAILORING (K) LIMITED,E-Commerce,E-Commerce,5691- Men and Women Clothing Stores,Anthony Ngunyi,Activated,2025-10-02,Kenya,Chat,5691.0,1,2025.0,10.0
131046,Munyui hardware,E-Commerce,E-Commerce,5251- Hardware Store,Jonathan Mwai,Finalized,2025-09-05,Kenya,Helpdesk,5251.0,1,2025.0,9.0
170949,Avana Laundromat Ltd,General Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Janet Lenakae,Finalized,2025-09-08,Kenya,Chat,5399.0,1,2025.0,9.0
170814,CHOWPATTY INDIAN RESTAURANT LIMITED,Restaurant,Hospitality,5812- Eating Place & Restaurant,Juliet Nalwoga,Finalized,2025-09-11,Uganda,Account Management Referral,5812.0,1,2025.0,9.0
170196,GIVEN HOUSE AND RESORT,Lodge,Hospitality,"7011- Hotels, Motels and Resorts",David Msando,Activated,2025-09-03,Tanzania,Self Search,7011.0,1,2025.0,9.0
171407,AVIAN CONSERVATION UGANDA,Ngo,Retail,8398- Charitable Social Service Organizations,Sharon Munguryek,Proposal,,Uganda,Self Search,8398.0,0,,
170812,Komarock Modern Limited,Health Services,Retail,8062- Hospital,Susan Mutie,Finalized,2025-09-25,Kenya,Bank Referral,8062.0,1,2025.0,9.0
170810,BWR MANAGEMENT LTD,Property Management,Hospitality,"7011- Hotels, Motels and Resorts",Samuel Oloo,Finalized,2025-09-09,Kenya,Employee Referral,7011.0,1,2025.0,9.0
170585,FRABLINE LIMITED,Super Market / Self Service Store,Retail,5411-Grocery Store/Supermarket (Retail),Emmanuel Ndyakuhaki,Finalized,2025-09-04,Uganda,Account Management Referral,5411.0,1,2025.0,9.0
169235,LEONARD BONIPHACE MASSAWE,"Fashion, Clothes & Accessories",Retail,5399-Miscellaneous General Merchant (Small Retail),Marko Lambaldo,Activated,2025-09-22,Tanzania,Bank Referral,5399.0,1,2025.0,9.0
171004,YUSRA'S GROCERIES MART,Super Market / Self Service Store,Retail,5411-Grocery Store/Supermarket (Retail),Quesera Wekesa,Activated,2025-09-08,Kenya,Walk-In,5411.0,1,2025.0,9.0
170568,IRIZA TOURS & SAFARIS Ltd,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Octave Kazeneza,Activated,2025-09-05,Rwanda,Self Search,4722.0,1,2025.0,9.0
170840,Kigali Shuttles and Tours Ltd,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Octave Kazeneza,Activated,2025-09-05,Rwanda,Self Search,4722.0,1,2025.0,9.0
169785,Moshel Tours and Travel Limited,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Janet Lenakae,Finalized,2025-09-19,Kenya,Helpdesk,4722.0,1,2025.0,9.0
171603,QUICKCART VENTURES,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Peter Robinson,Finalized,2025-09-15,Kenya,Web Research,5399.0,1,2025.0,9.0
168720,PLACKPAY GLOBAL LTD,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Janet Lenakae,Not Interested / Lost,,Kenya,Chat,5399.0,0,,
170809,Turnbull & Hooch Kenya Limited,E-Commerce,E-Commerce,"5712- Furniture, Home Furnishings, and Equipment store, Except Appliances",Kabuthu Mwangi,Activated,2025-09-04,Kenya,Self Search,5712.0,1,2025.0,9.0
69732,HandMade by Zola Africa,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Sheila Kefa,Finalized,2025-09-15,Kenya,Chat,5399.0,1,2025.0,9.0
170912,ZZZ Hostel Limited,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Jonathan Mwai,Finalized,2025-09-15,Kenya,Bank Referral,7011.0,1,2025.0,9.0
170632,Denim$Diamonds Lounge,Bar / Lounge,Hospitality,5812- Eating Place & Restaurant,Jonathan Mwai,Finalized,2025-09-04,Kenya,Employee Referral,5812.0,1,2025.0,9.0
170930,CONTINENTAL SPORTS INSTITUTE LIMITED,Sports,Retail,5399-Miscellaneous General Merchant (Small Retail),Judy Masita,Activated,2025-09-06,Kenya,Self Search,5399.0,1,2025.0,9.0
170885,MABUR TECHNOLOGIES,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Michael Ntale,Finalized,2025-09-05,Uganda,Self Search,5399.0,1,2025.0,9.0
169774,DIPA INITIATIVES (U) LIMITED,Conference Facilities,Hospitality,5399-Miscellaneous General Merchant (Small Retail),Michael Ntale,Finalized,2025-09-10,Uganda,Chat,5399.0,1,2025.0,9.0
170239,IRIS ASILI LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Simon Mahinda,Activated,2025-09-03,Kenya,Account Management Referral,4722.0,1,2025.0,9.0
170244,Mwendi Andu Hardware,Hardware,Retail,5251- Hardware Store,David Githaiga,Activated,2025-09-25,Kenya,Self Search,5251.0,1,2025.0,9.0
170152,JOJOS SPORT BAR & GRILL,Bar / Lounge,Retail,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Marko Lambaldo,Activated,2025-09-08,Tanzania,Self Search,5813.0,1,2025.0,9.0
121856,CISI Kenya Limited,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Joseph Mbothu,Qualified Lead,,Kenya,Self Search,5399.0,0,,
169881,JENN BEAUTY LIMITED,Beauty Shop/Supplies,Retail,5399-Miscellaneous General Merchant (Small Retail),David Githaiga,Activated,2025-09-10,Kenya,Helpdesk,5399.0,1,2025.0,9.0
170826,RHENAT TEXTILES,"Fashion, Clothes & Accessories",Retail,5621- Women Ready to Wear Stores,Emmanuel Ndyakuhaki,Finalized,2025-09-04,Uganda,Account Management Referral,5621.0,1,2025.0,9.0
170162,TZ BEESWAX PRODUCTS,General Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Elia Mwakijale,Activated,2025-09-10,Tanzania,Self Search,5399.0,1,2025.0,9.0
170194,PIXSAR MEDIA LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Stephen Kagaba,Finalized,2025-09-03,Uganda,Self Search,5399.0,1,2025.0,9.0
170154,JOPAD TECHNOLOGIES -SMC LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Raymond Eguru,Finalized,2025-08-29,Uganda,Self Search,5399.0,1,2025.0,8.0
170944,Envest Innovations Ltd,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Jonathan Ssempa,Finalized,2025-09-10,Uganda,Self Search,5399.0,1,2025.0,9.0
170939,Dalian Lanbo Machinery Manufacturing Company Limited,Business Not Elsewhere Classified,Retail,"5599- Miscellaneous Automotive, Aircraft, and Farm Equipment Dealers (Not Elsewhere Calssified)",Jonathan Ssempa,New Lead,,Uganda,Bank Referral,5599.0,0,,
170659,WAZONSE ELECTRONICS,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Adella Asaasira,Closed Due To Fraud,2025-09-03,Uganda,Self Search,5399.0,0,2025.0,9.0
170168,HYLINK TECHNOLOGIES (U) LTD,Consultancy,Retail,5399-Miscellaneous General Merchant (Small Retail),Sandra Ninsiima,Finalized,2025-08-30,Uganda,Self Search,5399.0,1,2025.0,8.0
170167,ARM GENIUS DIGITAL MARKETING,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Sandra Ninsiima,Finalized,2025-09-03,Uganda,Self Search,5399.0,1,2025.0,9.0
170051,RUNICORP LIQUOR STORE,Liquor Store,Retail,5399-Miscellaneous General Merchant (Small Retail),Sandra Ninsiima,Finalized,2025-09-03,Uganda,Self Search,5399.0,1,2025.0,9.0
170190,KABIRA SAFARIS & TOURS LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Dyline Busiingye,Finalized,2025-09-03,Uganda,Self Search,4722.0,1,2025.0,9.0
170172,AL CAPONE LOUNGE LIMITED,Bar / Lounge,Hospitality,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Judy Masita,Finalized,2025-08-29,Kenya,Self Search,5813.0,1,2025.0,8.0
170160,INTERNATIONAL PREMIUM CONCIERGE LIMITED,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Fortunatus Massawe,Finalized,2025-09-08,Tanzania,Self Search,4722.0,1,2025.0,9.0
171752,SMILE LINK,Health Services,Retail,8011- Doctors & Physicians,Simon Mahinda,Activated,2025-09-15,Kenya,Account Management Referral,8011.0,1,2025.0,9.0
170171,KULLUKUM HOLDINGS LIMITED,Super Market / Self Service Store,Retail,5411-Grocery Store/Supermarket (Retail),Peter Robinson,Finalized,2025-08-29,Kenya,Self Search,5411.0,1,2025.0,8.0
167086,AMINA CHIC LIMITED,"Fashion, Clothes & Accessories",Retail,5691- Men and Women Clothing Stores,Peter Robinson,Finalized,2025-08-29,Kenya,Employee Referral,5691.0,1,2025.0,8.0
168645,ORION COMPLEX INVESTMENTS LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Moses Ochom,Activated,2025-09-03,Uganda,Sales Drive_Nothern Uganda,5399.0,1,2025.0,9.0
167425,NILE SQUAD LABZ LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Moses Ochom,Activated,2025-09-06,Uganda,Helpdesk,5399.0,1,2025.0,9.0
170093,INZOVU AMBER Ltd,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Florent Rwamfizi,Activated,2025-08-30,Rwanda,Self Search,4722.0,1,2025.0,8.0
166435,Events by Sakaya,Consultancy,Retail,5399-Miscellaneous General Merchant (Small Retail),Violet Ogetange,Activated,2025-09-29,Kenya,Self Search,5399.0,1,2025.0,9.0
170232,Ella's Comfies,"Fashion, Clothes & Accessories",Retail,5399-Miscellaneous General Merchant (Small Retail),Joseph Mbothu,Finalized,2025-09-03,Kenya,Bank Referral,5399.0,1,2025.0,9.0
170145,KINGRANDSAFARI COMPANY LIMITED,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Bestina Ngagani,Activated,2025-09-03,Tanzania,Helpdesk,4722.0,1,2025.0,9.0
170144,AFRIGEMS AND SAFARIS,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Bestina Ngagani,Activated,2025-08-29,Tanzania,Merchant Referral,4722.0,1,2025.0,8.0
155435,PERALSOFT SOLUTIONS,E-Commerce,E-Commerce,"5921- Package Stores- Beer, Wine and Liquor",Dyline Busiingye,Finalized,2025-08-28,Uganda,Landing Page,5921.0,1,2025.0,8.0
170061,YAYA XTRA RESIDENCE LTD,Restaurant,Hospitality,5812- Eating Place & Restaurant,Dyline Busiingye,Finalized,2025-08-29,Uganda,Self Search,5812.0,1,2025.0,8.0
169705,KE-IRELAND AIRLIFT SERVICES,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Susan Matiko,Finalized,2025-09-03,Kenya,Chat,7392.0,1,2025.0,9.0
46660,ATLANTECH AFRICA LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Judy Masita,Finalized,2025-08-29,Kenya,Web Research,5399.0,1,2025.0,8.0
169454,Eclat Beauty,E-Commerce,E-Commerce,7230- Barber and Beauty Shops,Janet Lenakae,Finalized,2025-09-03,Kenya,Chat,7230.0,1,2025.0,9.0
655,ILEBET ENTERPRISES LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Elosy Ngina,Activated,2025-09-25,Kenya,Self Search,5399.0,1,2025.0,9.0
170081,Medfemme Limited,Health Services,Retail,8062- Hospital,Jonathan Mwai,Finalized,2025-08-29,Kenya,Employee Referral,8062.0,1,2025.0,8.0
170054,KALUA GREEN LIMITED,Bookshop,Retail,"7392- Consulting, Management and Public Relations Services",Susan Matiko,Finalized,2025-09-03,Kenya,Self Search,7392.0,1,2025.0,9.0
170665,Diani Summer Tours And Safaris,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Barbara Ogwari,Activated,2025-09-03,Kenya,Self Search,4722.0,1,2025.0,9.0
169746,DINO AFRICA Ltd,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Collins Kweyamba,Finalized,2025-09-05,Rwanda,Self Search,4722.0,1,2025.0,9.0
170933,AURUM IRIS LIMITED,Restaurant,Hospitality,5812- Eating Place & Restaurant,Judy Masita,Finalized,2025-09-10,Kenya,Self Search,5812.0,1,2025.0,9.0
170045,GARDENING GALORE LIMITED,General Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Peter Robinson,Finalized,2025-08-29,Kenya,Merchant Referral,5399.0,1,2025.0,8.0
170074,SIA YANGU SAFARI,Tour Operator,Travel,4722- Travel Agencies Tour Operators,David Msando,Activated,2025-08-29,Tanzania,Self Search,4722.0,1,2025.0,8.0
165354,IREME CLOUD Limited,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Florent Rwamfizi,Activated,2025-08-29,Rwanda,Self Search,5399.0,1,2025.0,8.0
170124,ZALENDO ADVERTISING LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Violet Ogetange,Activated,2025-09-03,Kenya,Self Search,5399.0,1,2025.0,9.0
172236,ASPECT TRADING LTD,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Sheila Kefa,Finalized,2025-09-18,Kenya,Self Search,5399.0,1,2025.0,9.0
17005,Craftsman Steel Fabricators Ltd,Hardware,Retail,5399-Miscellaneous General Merchant (Small Retail),Violet Ogetange,Activated,2025-08-29,Kenya,Chat,5399.0,1,2025.0,8.0
170582,POA CHOMAAZ MEAT GRILL...,Restaurant,Hospitality,5812- Eating Place & Restaurant,Quesera Wekesa,Finalized,2025-09-05,Kenya,Walk-In,5812.0,1,2025.0,9.0
169857,DECO CENTER CO Ltd,Furniture Store,Retail,5399-Miscellaneous General Merchant (Small Retail),Collins Kweyamba,Finalized,2025-08-29,Rwanda,Bank Referral,5399.0,1,2025.0,8.0
170022,NAZZART INTERIOR DECO,Business Not Elsewhere Classified,Retail,"5712- Furniture, Home Furnishings, and Equipment store, Except Appliances",Emmanuel Ndyakuhaki,Finalized,2025-08-30,Uganda,Landing Page,5712.0,1,2025.0,8.0
153152,TECH PLUG GADGET STORE,E-Commerce,E-Commerce,5732- Electronics Sales,Sheila Kefa,Finalized,2025-08-27,Kenya,Self Search,5732.0,1,2025.0,8.0
160831,MASAABA HOLIDAYS LTD,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Sharon Munguryek,Finalized,2025-08-28,Uganda,Self Search,4722.0,1,2025.0,8.0
169961,GARAGE ABIZERWA CO. Ltd,Garage,Retail,"7523- Parking Lots, Parking Meters and Garages",Florent Rwamfizi,Activated,2025-08-28,Rwanda,Bank Referral,7523.0,1,2025.0,8.0
170136,OGEMBO VINEYARDS,Liquor Store,Retail,5399-Miscellaneous General Merchant (Small Retail),Orsbone Obulukhu,Finalized,2025-09-08,Kenya,Self Search,5399.0,1,2025.0,9.0
169979,VIP PALACE LOUNGE LIMITED,Bar / Lounge,Hospitality,5812- Eating Place & Restaurant,Orsbone Obulukhu,Activated,2025-09-26,Kenya,Self Search,5812.0,1,2025.0,9.0
169971,MOONSHINE INVESTMENTS LTD,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Orsbone Obulukhu,Activated,2025-08-29,Kenya,Self Search,7011.0,1,2025.0,8.0
170143,NAWAHI AFRICA ADVENTURES LIMITED,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Bestina Ngagani,Activated,2025-08-30,Tanzania,Helpdesk,4722.0,1,2025.0,8.0
170059,DIOCESE CATHOLIQUE DE NYUNDO,Ngo,Retail,8398- Charitable Social Service Organizations,Octave Kazeneza,Activated,2025-09-09,Rwanda,Profile Image,8398.0,1,2025.0,9.0
170275,JENGA ECOMMERCE AFRICA LTD,Art Galleries,Retail,5399-Miscellaneous General Merchant (Small Retail),Elosy Ngina,Activated,2025-09-30,Kenya,Bank Referral,5399.0,1,2025.0,9.0
167917,Bold Wilderness Tours and Safaris Ltd,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Elosy Ngina,Activated,2025-08-29,Kenya,Self Search,4722.0,1,2025.0,8.0
170052,CRANE SHOPPERS LIMITED,Super Market / Self Service Store,Retail,5411-Grocery Store/Supermarket (Retail),Moses Ochom,Finalized,2025-08-28,Uganda,Account Management Referral,5411.0,1,2025.0,8.0
160812,papaya priority ads,E-Commerce,E-Commerce,5621- Women Ready to Wear Stores,Raymond Eguru,Finalized,2025-08-27,Uganda,Self Search,5621.0,1,2025.0,8.0
124361,NAMNYAK ATELIER KENYA LIMITED,"Fashion, Clothes & Accessories",Hospitality,5691- Men and Women Clothing Stores,Samuel Oloo,Finalized,2025-08-28,Kenya,Helpdesk,5691.0,1,2025.0,8.0
170116,NURU EXPEDITIONS LIMITED,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Fortunatus Massawe,Finalized,2025-08-29,Tanzania,Self Search,4722.0,1,2025.0,8.0
169986,Back & Forth Garden Edition Limited,Events,Retail,5399-Miscellaneous General Merchant (Small Retail),Steve Gituma,Activated,2025-08-29,Kenya,Self Search,5399.0,1,2025.0,8.0
170195,MEGUS MERCHANTS COMPANY LTD,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Elosy Ngina,Activated,2025-09-17,Kenya,Self Search,5399.0,1,2025.0,9.0
170002,MWAEPE FISHERMAN RESTAURANT,Restaurant,Hospitality,5812- Eating Place & Restaurant,Quesera Wekesa,Finalized,2025-08-29,Kenya,Self Search,5812.0,1,2025.0,8.0
169957,KRONSTADT HOTEL LIMITED...( Dtb bank),Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Quesera Wekesa,Finalized,2025-08-27,Kenya,Bank Referral,7011.0,1,2025.0,8.0
170016,Vasha The Place Limited,Restaurant,Hospitality,5812- Eating Place & Restaurant,Elijah Makau,Finalized,2025-08-28,Kenya,Merchant Referral,5812.0,1,2025.0,8.0
169958,F& GLED JOINTS SERVICES LTD,Spa.,Hospitality,5399-Miscellaneous General Merchant (Small Retail),Adella Asaasira,Finalized,2025-08-29,Uganda,Self Search,5399.0,1,2025.0,8.0
170117,MTEMBEZI VACATION SAFARIS LTD,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Sharon Munguryek,Finalized,2025-09-03,Uganda,Self Search,4722.0,1,2025.0,9.0
170103,Kemi Getaways And Events,Events,Hospitality,5399-Miscellaneous General Merchant (Small Retail),Janet Lenakae,Finalized,2025-08-29,Kenya,Helpdesk,5399.0,1,2025.0,8.0
169927,Twigalink Adventures Limited,Tour Operator,Travel,4722- Travel Agencies Tour Operators,David Githaiga,Finalized,2025-08-27,Kenya,Helpdesk,4722.0,1,2025.0,8.0
169390,TERRA ENERGY Ltd,Consultancy,Retail,"7392- Consulting, Management and Public Relations Services",Collins Kweyamba,Finalized,2025-09-26,Rwanda,Web Research,7392.0,1,2025.0,9.0
170058,MDC HAIR PRODUCTS,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Dyline Busiingye,Finalized,2025-09-03,Uganda,Self Search,5399.0,1,2025.0,9.0
169798,Rotary Kenya,E-Commerce,E-Commerce,"7997- Clubs-Country Clubs, Membership (Athletic, Recreation, Sports), Private Golf Courses",Susan Mutie,Closed Won Pending,,Kenya,Self Search,7997.0,0,,
170121,SHALVIN SCOOPS,Restaurant,Hospitality,5812- Eating Place & Restaurant,Violet Ogetange,Activated,2025-08-29,Kenya,Chat,5812.0,1,2025.0,8.0
169584,Elah Valley Suppliers,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Elosy Ngina,Activated,2025-09-11,Kenya,Account Management Referral,5399.0,1,2025.0,9.0
169892,WILDERNESS CATERING LOGISTICS LTD,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Susan Matiko,Finalized,2025-08-29,Kenya,Self Search,7392.0,1,2025.0,8.0
169847,ARCISO COLLECTIONS LTD,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Dyline Busiingye,Finalized,2025-09-04,Uganda,Self Search,7011.0,1,2025.0,9.0
169840,EMPAALAI AFRICAN ADVENTURE,Tour Operator,Travel,4722- Travel Agencies Tour Operators,David Msando,Activated,2025-08-29,Tanzania,Self Search,4722.0,1,2025.0,8.0
169941,Connect Square Communication Limited,Business Not Elsewhere Classified,Retail,"7392- Consulting, Management and Public Relations Services",Sheila Kefa,Finalized,2025-08-28,Kenya,Bank Referral,7392.0,1,2025.0,8.0
169842,LUFREY BOUTIQUE AND SALOON,"Fashion, Clothes & Accessories",Retail,5611- Men and Boys Clothing and Accessory Stores,Adella Asaasira,Finalized,2025-08-26,Uganda,Self Search,5611.0,1,2025.0,8.0
170119,HELMIC GROUP COMPANY LIMITED,Car Hire,Travel,4121- Taxicabs and Limo,Elia Mwakijale,Finalized,2025-09-17,Tanzania,Account Management Referral,4121.0,1,2025.0,9.0
166992,Social Bloom Gains,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Jonathan Mwai,Finalized,2025-08-30,Kenya,Self Search,7392.0,1,2025.0,8.0
170006,COLORFEST LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Judy Masita,Finalized,2025-08-28,Kenya,Self Search,5399.0,1,2025.0,8.0
169858,Capital Comfort Elite Limited,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Anthony Ngunyi,Activated,2025-09-12,Kenya,Bank Referral,7011.0,1,2025.0,9.0
132381,AZURI PROMO SHOP LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Orsbone Obulukhu,Activated,2025-09-16,Kenya,Social Media,5399.0,1,2025.0,9.0
170050,SANAMA TRADING (T) LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Elia Mwakijale,Finalized,2025-09-10,Tanzania,Self Search,5399.0,1,2025.0,9.0
172265,Three Spears Limited,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Lincey Wanjiku,Failed Sanction Checks,,Kenya,Merchant Referral,5399.0,0,,
172146,Farvue limited,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Lincey Wanjiku,Finalized,2025-09-19,Kenya,Merchant Referral,7011.0,1,2025.0,9.0
169960,GAMINGA TECHNOLOGIES,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Raymond Eguru,Activated,2025-08-27,Uganda,Self Search,5399.0,1,2025.0,8.0
169820,Remyrose Holdings Limited,"Fashion, Clothes & Accessories",Retail,5399-Miscellaneous General Merchant (Small Retail),Joseph Mbothu,Finalized,2025-08-27,Kenya,Self Search,5399.0,1,2025.0,8.0
169809,Flavour Factory,Restaurant,Hospitality,5812- Eating Place & Restaurant,Jonathan Mwai,Finalized,2025-08-26,Kenya,Self Search,5812.0,1,2025.0,8.0
169807,Flavour Factory,Restaurant,Hospitality,5812- Eating Place & Restaurant,Jonathan Mwai,Finalized,2025-08-26,Kenya,Self Search,5812.0,1,2025.0,8.0
169914,Lionpro Group (K) Limited,Distributors,Retail,"5499- Miscellineous Food Sores- Convenience Stores, Markets, Specialty Sores and Vending Machines",Ann Njoroge,Finalized,2025-09-03,Kenya,Self Search,5499.0,1,2025.0,9.0
33851,VASTEDGE ENTERPRISES,Consultancy,Retail,5399-Miscellaneous General Merchant (Small Retail),Violet Ogetange,Activated,2025-08-29,Kenya,Chat,5399.0,1,2025.0,8.0
169896,AL NASSIR TRAVELS LIMITED,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Samuel Oloo,Finalized,2025-08-28,Kenya,Area Drives (Hospitality),4722.0,1,2025.0,8.0
169923,EIGHTH WONDER UGANDA LIMITED,"Fashion, Clothes & Accessories",Retail,5399-Miscellaneous General Merchant (Small Retail),Emmanuel Ndyakuhaki,Finalized,2025-08-28,Uganda,Employee Referral,5399.0,1,2025.0,8.0
155645,CLASSIC EXCITING SAFARIS LTD,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Dyline Busiingye,Finalized,2025-08-29,Uganda,Walk-In,4722.0,1,2025.0,8.0
169816,KAYNELA ECO LODGES LIMITED,Lodge,Hospitality,"7011- Hotels, Motels and Resorts",Sharon Munguryek,Finalized,2025-08-27,Uganda,Self Search,7011.0,1,2025.0,8.0
169806,KAPCHORWA ADVENTURE SPORTS & TOURISM ORGANIZATION LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Sharon Munguryek,Finalized,2025-08-27,Uganda,Self Search,4722.0,1,2025.0,8.0
169859,ONDER DAVID BUSINESS CENTER,Petroleum,Retail,5983- Fuel Dealers,Moses Ochom,Activated,2025-09-05,Uganda,Helpdesk,5983.0,1,2025.0,9.0
169781,AIR PROMOTION GROUP EAST AFRICA LIMITED,General Service Provider,Retail,5965- Direct Marketing--Combination Catalog & Retail Merchant,Susan Matiko,Finalized,2025-08-27,Kenya,Bank Referral,5965.0,1,2025.0,8.0
169791,Andu Kuboiye Limited,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",David Githaiga,Activated,2025-08-28,Kenya,Self Search,7011.0,1,2025.0,8.0
167205,BERNAD GODFREY NKYA,Lodge,Hospitality,"7011- Hotels, Motels and Resorts",David Msando,Activated,2025-08-29,Tanzania,Self Search,7011.0,1,2025.0,8.0
169572,ENJORE SAFARIS,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Fortunatus Massawe,Finalized,2025-08-26,Tanzania,Self Search,4722.0,1,2025.0,8.0
168131,Zara Shop,"Fashion, Clothes & Accessories",Retail,5691- Men and Women Clothing Stores,William Lendukai,Finalized,2025-08-26,Tanzania,Walk-In,5691.0,1,2025.0,8.0
169528,SEBETSA GENERAL SUPPLIES,Hardware,Retail,5251- Hardware Store,Judy Masita,Finalized,2025-08-27,Kenya,Web Research,5251.0,1,2025.0,8.0
169159,HOME BY EVA,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Simon Mahinda,Activated,2025-08-28,Kenya,Landing Page,5399.0,1,2025.0,8.0
167915,Hangingline Apparel,E-Commerce,E-Commerce,5611- Men and Boys Clothing and Accessory Stores,Anthony Ngunyi,Finalized,2025-09-08,Kenya,Chat,5611.0,1,2025.0,9.0
170960,Kavanah Beverages Limited,E-Commerce,E-Commerce,"5921- Package Stores- Beer, Wine and Liquor",Elosy Ngina,Activated,2025-09-06,Kenya,Employee Referral,5921.0,1,2025.0,9.0
